year	quarter	CR1	QR	ICR	ALR	ART	ITR	APTR	FATR	TATR	WCTR	FAGR	TAGR	PGR	ORGR	OPGR	ROA	FAPM	NARR	OPR	CPI	IVA.growth	GDP.growth	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2009	2	2.3809	1.816874	-24.349044	0.363382	1.333978	1.376773	1.510841	3.148046	0.220573	0.589197	0.023101	0.067799	-3.932121	1.397415	-1.418539	0.014497	0.206906	0.02209	-0.018366	-0.93	8.97	7.9	6.83	4.86	26.66699371
2009	3	2.952649	2.05469	-40.618599	0.313218	2.241203	2.053358	2.610658	4.887211	0.358788	0.922368	0.047392	-0.00278	-0.472344	-0.190687	2.679356	0.027028	0.368167	0.039631	0.01927	-1.17	12.33	8.9	6.83	4.86	28.71429551
2009	4	3.402532	2.961806	-92.650408	0.290794	5.640112	5.89578	6.141502	8.358876	0.699028	1.598876	0.617876	0.241837	9.749124	2.265254	14.744613	0.139175	1.664239	0.200266	0.231705	-0.9	17.93	10.7	6.83	4.86	29.1668298
2010	1	3.736631	3.148498	6.413565	0.297277	0.624058	0.663861	0.713232	0.786628	0.074004	0.15524	0.019125	0.002448	-1.045847	-0.783633	-1.03307	-0.004757	-0.050567	-0.006739	-0.06277	1.93	20.03	11.9	6.83	4.86	24.66034388
2010	2	3.04784	2.550505	-7.770536	0.351801	1.658941	1.971247	1.829814	2.457572	0.22725	0.502257	0.031515	0.049764	-4.863233	1.143356	-4.763127	0.013306	0.143901	0.019627	0.055177	2.5	16	10.3	6.82	4.86	20.27998732
2010	3	3.175532	2.596242	-5.942931	0.34018	2.372233	2.863615	2.770695	3.833201	0.354162	0.787666	0.016769	0.036563	-0.81042	-0.195695	-0.770184	0.016818	0.182031	0.024586	0.046787	2.8	13.53	9.6	6.77	4.86	18.60427965
2010	4	3.634194	3.132015	-6.282623	0.324034	4.676963	5.220201	4.614527	5.873878	0.566708	1.224767	0.127135	0.05704	0.409927	0.739845	3.613614	0.021433	0.222151	0.030967	0.060785	3.17	13.3	9.8	6.65	5.183333	19.22971745
2011	1	4.08384	3.26603	4.72081	0.310681	0.441472	0.405978	0.403519	0.596818	0.059625	0.127028	-0.014793	-0.02309	-1.550683	-0.719672	-1.173036	-0.002592	-0.025947	-0.003798	-0.051543	4.93	14.33	9.7	6.58	5.516667	16.55746923
2011	2	3.792102	3.073506	-6.532827	0.334059	1.307106	1.423293	1.314756	2.006951	0.195298	0.419472	-0.031755	0.01226	-5.186462	1.334017	-5.370711	0.008115	0.083392	0.012095	0.05211	5.23	13.93	9.5	6.5	5.85	15.43661454
2011	3	3.295079	2.634032	-8.425879	0.370149	2.164355	2.562379	2.591141	3.738228	0.352259	0.775497	-0.031976	0.077789	-0.558035	0.231936	-0.552447	0.012422	0.131829	0.019052	0.044217	5.6	13.77	9.1	6.42	6.1	13.7584146
2011	4	2.598152	2.242241	-8.943044	0.394845	5.155116	5.742771	4.447488	6.434132	0.588102	1.463078	-0.036296	0.137373	0.99134	0.54922	0.273906	0.02091	0.228768	0.03276	0.037791	5.5	12.8	8.9	6.36	6.1	16.75804914
2012	1	3.132259	2.527687	-11.055319	0.360938	0.775209	0.903664	0.80028	1.15295	0.099259	0.279872	-0.016933	-0.058289	-1.266184	-0.582518	-1.884347	-0.002276	-0.026435	-0.003661	-0.061077	4.07	12	8.1	6.31	6.1	17.52529737
2012	2	2.555837	2.030532	8.629191	0.391684	1.768314	2.308877	1.894443	2.651457	0.270594	0.802058	0.414112	-0.00597	-6.401225	0.79959	-3.117607	0.009754	0.095571	0.016076	0.024382	3.5	9.47	7.6	6.33	6.016667	17.945193
2012	3	2.719971	2.152648	16.708425	0.407978	2.831276	4.000299	3.384562	4.844771	0.476896	1.358031	0.400465	0.055668	0.70189	0.270808	-0.500757	0.029221	0.296857	0.048831	0.026114	2.93	9.1	7.4	6.35	5.6	19.07042865
2012	4	2.024999	1.676095	21.506808	0.427806	5.791347	6.235595	4.663174	7.054196	0.66933	2.126533	0.371871	0.107202	-0.597	-0.024259	-0.980708	0.036275	0.38231	0.06171	0.018322	2.67	10	7.9	6.24	5.6	14.49413194
2013	1	2.112336	1.685788	0.041263	0.408006	0.795737	0.936296	0.757835	1.077195	0.114763	0.401933	0.005438	-0.03395	-1.040335	-0.419127	-50.093415	-0.000303	-0.002847	-0.000521	-0.047181	2.36	9.6	7.7	6.22	5.6	15.57882161
2013	2	2.278096	1.78432	16.044795	0.438889	1.463755	1.897556	1.602283	2.467791	0.254057	0.858245	-0.017185	0.011655	-13.460455	0.265097	-1.787583	0.003397	0.033001	0.005996	-0.004425	2.4	9.13	7.5	6.15	5.6	15.26833409
2013	3	2.254644	1.755407	115.41622	0.476466	2.011541	2.607299	2.286644	3.923884	0.385314	1.255863	-0.002533	0.124591	4.682251	0.077475	3.50079	0.023091	0.235145	0.042257	0.043334	2.48	10.1	7.8	6.13	5.6	14.46348577
2013	4	2.30306	1.826347	170.292786	0.500731	4.518203	4.53754	4.065496	6.996409	0.637746	2.04532	-0.076928	0.20352	-0.404479	0.907443	-0.617909	0.033675	0.36943	0.063255	0.035504	2.62	10	7.7	6.09	5.6	14.03099259
2014	1	2.360955	1.834955	1.344196	0.510508	0.635273	0.739197	0.783462	1.400384	0.110274	0.331685	-0.014219	0.020133	-0.992472	-0.542988	-2.048097	0.000078	0.000989	0.000158	-0.056366	2.33	8.7	7.4	6.1	5.6	12.865347
2014	2	2.541466	2.014528	52.39917	0.548105	1.246726	1.596289	1.642042	3.17137	0.238082	0.68659	-0.0296	0.102573	102.767626	0.247102	-2.029411	0.007837	0.104398	0.01652	0.000738	2.22	8.9	7.5	6.23	5.6	13.79200024
2014	3	2.503222	1.960994	-140.433742	0.542596	1.836637	2.340142	2.505478	4.956706	0.36579	1.070886	-0.046222	0.120867	0.546398	-0.009394	0.777222	0.01967	0.266546	0.041225	0.030087	2.21	7.97	7.3	6.17	5.6	12.62835459
2014	4	3.138863	2.715428	188.775945	0.4011	3.755868	3.836142	3.985336	7.648981	0.497431	1.263227	-0.034138	0.416172	0.085203	0.558037	-0.964957	0.028538	0.438832	0.051217	0.020046	2.04	7.6	7.3	6.15	5.6	11.6766024
2015	1	2.967087	2.519523	-0.262872	0.396077	0.833035	0.945741	0.999831	1.943732	0.104108	0.244975	-0.013886	0.021445	-0.95829	-0.30338	-5.139273	0.000398	0.007434	0.000662	-0.011156	1.02	6.27	7	6.24	5.516667	10.52284864
2015	2	2.853589	2.340868	-36.995147	0.320148	1.604281	1.884265	1.988653	4.413443	0.2032	0.549833	-0.127787	0.216724	28.949804	0.140386	-9.237862	0.011238	0.244086	0.017468	0.037723	1.27	6.27	7	6.2	5.1	10.13337373
2015	3	2.639265	2.097815	-23.318838	0.329496	2.149782	2.44602	2.697844	6.358194	0.288179	0.796697	-0.125749	0.254249	-0.483337	-0.170017	-0.940676	0.016576	0.365724	0.025951	0.027923	1.39	5.93	6.9	6.3	4.683333	13.24902758
2015	4	2.295208	1.958734	20.820457	0.303121	4.591964	4.450428	4.394137	9.573735	0.405164	1.301594	0.019988	0.601971	1.700374	1.031226	19.393344	0.027287	0.644772	0.041393	0.0394	1.43	5.9	6.8	6.4	4.35	13.50407781
