year	quarter	CR1	QR	ICR	ALR	ART	ITR	APTR	FATR	TATR	WCTR	FAGR	TAGR	PGR	ORGR	OPGR	ROA	FAPM	NARR	OPR	CPI	IVA.growth	GDP.growth	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2010	3	1.152078	0.991344	-0.023903	0.441352	3.644957	5.727393	3.314052	2.408171	0.445213	7.567799	0.013569	0.062975	-0.371428	-0.1493	-0.772826	-0.006404	-0.03464	-0.011057	-0.009402	2.8	13.53	9.6	6.77	4.86	18.60427965
2010	4	1.172036	0.97264	1.322821	0.42123	6.379067	7.646543	4.711206	3.13263	0.667481	10.860654	0.297871	0.042696	-3.55325	0.414327	-5.609449	0.003003	0.014093	0.005092	0.001173	3.17	13.3	9.8	6.65	5.183333	19.22971745
2011	1	1.184105	0.995495	3.983034	0.403016	1.321107	1.483424	0.958116	0.623584	0.147342	2.017351	-0.015982	-0.020319	-0.344219	-0.316525	0.429228	0.006146	0.026011	0.010456	0.048092	4.93	14.33	9.7	6.58	5.516667	16.55746923
2011	2	1.176942	0.982507	4.446082	0.39768	2.424519	3.375182	2.058782	1.392232	0.329488	4.622168	-0.006555	-0.014099	0.475047	0.243239	0.373615	0.015164	0.064073	0.025681	0.050887	5.23	13.93	9.5	6.5	5.85	15.43661454
2011	3	1.251042	1.050132	5.347548	0.417776	3.58938	5.201762	3.095325	2.260375	0.51696	5.817789	-0.020524	0.040589	0.54465	0.104596	0.499009	0.028342	0.123925	0.048821	0.058946	5.6	13.77	9.1	6.42	6.1	13.7584146
2011	4	1.231505	1.007757	5.680054	0.411956	5.024309	7.894237	4.64808	3.50191	0.810289	9.58054	0.023397	0.053706	0.183181	0.541895	0.171207	0.043909	0.189767	0.075325	0.057405	5.5	12.8	8.9	6.36	6.1	16.75804914
2012	1	1.191482	0.981362	5.251481	0.427552	0.97107	1.995151	1.059954	0.92397	0.204895	2.316099	-0.019382	0.037245	-0.630314	-0.284254	-0.663851	0.00562	0.025343	0.009688	0.025724	4.07	12	8.1	6.31	6.1	17.52529737
2012	2	1.124279	0.917902	5.27495	0.451768	1.793878	3.573994	1.889155	1.734845	0.373231	4.981282	-0.032644	0.085849	1.526148	-0.134974	1.598413	0.019355	0.089967	0.034117	0.049632	3.5	9.47	7.6	6.33	6.016667	17.945193
2012	3	1.201308	0.979196	4.271772	0.492367	2.875978	4.994027	2.692893	2.778697	0.567702	5.8302	-0.045695	0.181875	-0.608066	0.274371	-0.705437	0.023699	0.115997	0.043525	0.037829	2.93	9.1	7.4	6.35	5.6	19.07042865
2012	4	1.243378	1.055667	5.625031	0.456947	3.756226	8.345729	4.588525	3.978312	0.833721	8.031258	-0.025954	0.148583	3.283988	0.201049	0.229079	0.046668	0.222689	0.082746	0.031797	2.67	10	7.9	6.24	5.6	14.49413194
2013	1	1.206703	0.998895	4.942052	0.454238	0.576503	1.347969	0.793534	0.721379	0.137514	1.341694	-0.020563	0.008595	-0.649943	-0.425962	0.047797	0.007369	0.038655	0.013535	0.033362	2.36	9.6	7.7	6.22	5.6	15.57882161
2013	2	2.086483	1.837685	7.287882	0.320039	1.34314	2.543148	1.614277	1.575202	0.245467	0.980388	-0.041643	0.430913	1.669062	0.160343	2.794855	0.022339	0.143352	0.03582	0.074047	2.4	9.13	7.5	6.15	5.6	15.26833409
2013	3	2.05394	1.762627	9.098961	0.318949	2.102982	3.635207	2.258824	2.504798	0.382873	1.566946	-0.062884	0.451361	-0.215998	0.066627	-0.364638	0.034787	0.227578	0.05568	0.07075	2.48	10.1	7.8	6.13	5.6	14.46348577
2013	4	2.793113	2.423257	10.534471	0.243069	3.59485	6.659497	4.03945	4.386545	0.683589	2.30688	-0.124566	0.327895	0.150232	0.909488	-2.161932	0.051935	0.333261	0.078091	0.025505	2.62	10	7.7	6.09	5.6	14.03099259
2014	1	2.683392	2.269706	-9.294127	0.247272	0.875165	1.262605	0.807163	1.109822	0.138979	0.326329	-0.022084	0.014207	-0.516094	-0.43054	-1.698667	0.006445	0.051468	0.008539	0.048523	2.33	8.7	7.4	6.1	5.6	12.865347
2014	2	2.58423	2.211813	-32.226322	0.254038	1.63455	2.612109	1.70104	2.249849	0.278429	0.664686	-0.038317	0.021439	1.202239	0.010579	0.319229	0.020565	0.166175	0.027369	0.055971	2.22	8.9	7.5	6.23	5.6	13.79200024
2014	3	2.230632	1.913078	-19.080864	0.30701	2.493792	3.860067	2.532201	3.567567	0.421554	1.03459	-0.051664	0.102697	-0.845841	0.143786	-0.791678	0.021866	0.185052	0.030227	0.039751	2.21	7.97	7.3	6.17	5.6	12.62835459
2014	4	2.533289	2.115904	170.134645	0.268302	5.005572	6.321534	4.156729	5.714889	0.766081	1.784109	0.067069	0.031934	10.108527	1.470063	12.275134	0.043146	0.321866	0.058509	0.050302	2.04	7.6	7.3	6.15	5.6	11.6766024
2015	1	2.307009	1.922855	-22.703908	0.295934	1.047174	1.411689	0.892518	1.415818	0.184906	0.469595	-0.035732	0.049367	-0.576027	-0.470184	-0.527925	0.009064	0.069401	0.012632	0.055246	1.02	6.27	7	6.24	5.516667	10.52284864
2015	2	2.065804	1.723079	-38.193398	0.328893	1.857321	2.612465	1.606729	2.120877	0.338891	0.905343	0.466097	0.102943	0.551812	-0.119308	0.538949	0.02254	0.141061	0.032204	0.074583	1.27	6.27	7	6.2	5.1	10.13337373
2015	3	2.268505	1.855851	-19.253726	0.312868	2.857089	3.682532	2.322806	3.234946	0.520869	1.307635	0.454787	0.077371	-0.38624	0.106796	-0.410943	0.031334	0.194603	0.04422	0.066662	1.39	5.93	6.9	6.3	4.683333	13.24902758
2015	4	2.360799	2.057022	-15.027012	0.292716	4.062196	6.572163	3.661503	4.46385	0.75946	1.907817	0.569537	0.057887	-0.055767	0.301795	-0.000139	0.039748	0.233625	0.055271	0.058294	1.43	5.9	6.8	6.4	4.35	13.50407781
