year	quarter	600330DebtCapc	600330OperCapc	600330DeveCapc	600330EarnCapc	600990DebtCapc	600990OperCapc	600990DeveCapc	600990EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	4	8.87387034	-9.98930097	3.1967429	0.307921313	20.962651	4.5781438	-194.8522403	-0.14064082	2.67	6.24	5.6	14.49413194
2013	1	4.29770636	-3.51148182	-1.1091951	0.053465296	16.36833	-3.6849383	2.7868662	0.18132038	2.36	6.22	5.6	15.57882161
2013	2	3.85509516	-4.30621558	-1.1699263	0.036074908	17.82068	-1.9951051	1.2734793	0.12854999	2.4	6.15	5.6	15.26833409
2013	3	3.54244963	-4.79772956	17.430206	0.037270491	18.210468	0.3268338	3.3174946	0.08103774	2.48	6.13	5.6	14.46348577
2013	4	3.16442806	-5.91667724	0.3227517	0.028095466	21.094749	5.0721448	24.0941404	-0.19036721	2.62	6.09	5.6	14.03099259
2014	1	2.36841094	-4.37852433	-1.2770998	-0.006099995	16.602673	-3.2768066	2.7753607	0.17577826	2.33	6.1	5.6	12.865347
2014	2	2.63701852	-5.32521396	-0.822254	-0.005682128	18.78624	-1.0688211	1.2170988	0.10692762	2.22	6.23	5.6	13.79200024
2014	3	3.11611365	-5.79588299	-10.1028383	0.008777722	19.732004	2.4084342	5.386813	-0.0395213	2.21	6.17	5.6	12.62835459
2014	4	3.15889831	-6.7820363	3.4969896	0.03901892	21.670773	9.410433	4.7317671	-0.40116895	2.04	6.15	5.6	11.6766024
2015	1	2.37419298	-2.40024569	0.3776462	0.001397329	16.812277	-2.8501343	2.7416015	0.16802384	1.02	6.24	5.516667	10.52284864
2015	2	1.67317178	-1.70330419	-3.6889583	0.002849323	17.752628	0.1723562	1.0276712	0.08134166	1.27	6.2	5.1	10.13337373
2015	3	-96.67748251	-0.98764994	-8.0786334	-0.046114117	18.586586	4.1048126	4.715782	-0.05791243	1.39	6.3	4.683333	13.24902758
2015	4	13.04501136	-0.1835119	-1.1325244	-0.049304286	21.127925	16.7541063	7.5457429	-0.66716983	1.43	6.4	4.35	13.50407781
