year	quarter	600850DebtCapc	600850OperCapc	600850DeveCapc	600850EarnCapc	600990DebtCapc	600990OperCapc	600990DeveCapc	600990EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	2	-493.2961424	0.3752972	1.22737265	-2.240209	18.424617	-2.0033057	0.586737	0.11103196	3.5	6.33	6.016667	17.945193
2012	3	66.5201753	38.4024604	-39.52575562	1.85442458	18.183201	-0.2588147	2.8529282	0.09354734	2.93	6.35	5.6	19.07042865
2012	4	-842.6371813	81.7663748	1.43578324	4.41584603	20.962651	4.5781438	-194.8522403	-0.14064082	2.67	6.24	5.6	14.49413194
2013	1	24.1958937	-30.6932214	0.85126151	-0.95642703	16.36833	-3.6849383	2.7868662	0.18132038	2.36	6.22	5.6	15.57882161
2013	2	16.3857254	2.3505747	4.61368688	0.7635096	17.82068	-1.9951051	1.2734793	0.12854999	2.4	6.15	5.6	15.26833409
2013	3	11.3681475	38.9135946	1.78963548	2.31148997	18.210468	0.3268338	3.3174946	0.08103774	2.48	6.13	5.6	14.46348577
2013	4	0.9250038	89.8644049	3.62472128	5.91777005	21.094749	5.0721448	24.0941404	-0.19036721	2.62	6.09	5.6	14.03099259
2014	1	53.0744406	-26.1011828	0.91066209	-0.58546346	16.602673	-3.2768066	2.7753607	0.17577826	2.33	6.1	5.6	12.865347
2014	2	39.9398042	12.489176	3.29045401	1.40894874	18.78624	-1.0688211	1.2170988	0.10692762	2.22	6.23	5.6	13.79200024
2014	3	43.5001355	49.7698548	2.20656119	3.94915685	19.732004	2.4084342	5.386813	-0.0395213	2.21	6.17	5.6	12.62835459
2014	4	46.637404	95.7642157	1.94423149	5.92719765	21.670773	9.410433	4.7317671	-0.40116895	2.04	6.15	5.6	11.6766024
2015	1	34.7434326	-31.4973035	1.08071108	-0.58718329	16.812277	-2.8501343	2.7416015	0.16802384	1.02	6.24	5.516667	10.52284864
2015	2	39.7117218	7.566799	3.30092743	1.37357513	17.752628	0.1723562	1.0276712	0.08134166	1.27	6.2	5.1	10.13337373
2015	3	43.691283	45.9031795	2.01236695	3.71790859	18.586586	4.1048126	4.715782	-0.05791243	1.39	6.3	4.683333	13.24902758
2015	4	47.7194589	110.6256598	2.83233432	7.65538288	21.127925	16.7541063	7.5457429	-0.66716983	1.43	6.4	4.35	13.50407781
