Returns
-3.766368872
8.429856375
-5.622862491
18.23615194
11.88557393
7.435109965
-9.901155583
15.07001922
6.362134377
-10.721057
9.677716808
6.395106239
6.349812262
8.327103526
9.416369956
-15.56300408
-6.017549973
-0.270639032
-8.513763959
7.254782607
9.064136731
4.167987808
-6.381782031
-4.932706522
2.371055479
12.57107844
-9.168393347
1.243120601
-0.704043238
4.348034573
10.34273806
12.38468989
16.4578139
-11.08643532
10.99827424
4.550719343
17.71381031
5.955905256
0.250152547
11.23162378
-9.338056831
0.216679065
3.136078535
5.440376959
-8.37439906
0.746486114
12.02742515
2.937960486
-5.993537922
-1.253370375
4.015095984
-1.982385129
-10.87737481
11.81234674
2.142399903
-3.467690237
9.170723938
8.475642299
2.699858582
4.517315052
-14.28149034
3.45423051
-2.505061108
2.879435431
14.58790582
-8.017095024
-18.65341814
-13.43863973
-25.94656198
-42.22997024
-19.54135679
-6.188305858
-7.797834311
-0.74467993
12.74646453
18.53296792
20.46248629
-14.39932725
7.360767822
5.663761974
7.416608003
1.758181562
2.597683773
5.535397926
3.143854067
-6.541976763
7.811748872
-0.929534476
-9.745588008
-2.045065797
8.027077536
-2.864985019
5.344742544
5.597068819
1.635500861
7.865370545
2.663066502
2.701739749
3.887636239
-3.081913519
-7.089374371
1.168393005
1.154115527
-12.99818944
-12.91944124
14.146365
-1.124994612
-7.384890453
7.442943611
7.42407814
-5.297596292
-3.419495092
-12.7598221
5.903772059
3.5561533
-0.478594119
2.355612372
-3.123757696
-1.568612153
4.838993609
4.562718773
-3.951494197
-2.331905604
-2.980115247
-1.565111878
-2.823117768
4.573243575
-0.823906879
7.47963733
3.54145645
-3.288819684
0.953457676
-4.237327488
-1.561690435
-6.448454539
-3.38732498
9.723568904
2.670121219
-7.122751804
0.846125739
-0.862095951
2.767701661
1.255234424
-11.16361776
11.76845561
10.15279044
-8.52416017
7.256532337
-4.890601531
1.649333483
-2.914424115
3.085835152
-5.978364167
3.776454392
3.303796397
-3.53616915
1.721068123
1.611929432
4.399016966
4.664982278
-2.213738324
-2.97207784
2.45672656
2.080850043
0.142018385
0.321552716
6.801765135
6.596329131
-0.60251156
-9.817258072
0.533376553
-0.689027779
-4.704570028
-3.808290734
