Returns
0.43631061
2.34031339
3.018901159
2.527313113
7.053242182
-6.72509434
7.263913336
9.825629852
-5.403469058
4.366053604
-4.676977692
7.445364167
3.627794978
12.68712296
5.983870961
-1.785563744
-5.576057688
0.495556744
-1.120459901
4.020446606
7.158361554
3.392824461
11.14177197
2.877100725
7.773230586
9.309383767
-3.374262678
-1.802424364
2.020875599
5.900191049
5.652936575
9.239632685
11.44253975
-6.943485663
1.26499109
5.38363478
6.096326138
0.232984468
-0.330792165
-3.873966353
-12.13102784
6.221540405
4.470346345
0.086582406
-1.241203583
6.840708537
2.505889228
0.562727229
2.899950364
-3.244678034
7.055416484
6.224207194
2.694261071
2.64928067
-2.843671906
0.924534789
3.719413799
8.116666056
-4.251495246
3.92968588
-14.69427265
3.928181574
-2.994779637
0.915918631
7.575564077
-3.992120462
-2.407820978
-0.023540024
-14.86865534
-26.3355659
-1.904861844
0.935369165
-7.460703868
-14.11272399
11.32530956
14.48647554
-1.543283119
-0.256962108
15.02958281
-0.231525165
-3.129964933
-0.595678746
-0.790101702
0.328388262
4.225581018
-3.514429377
1.102516649
2.751543196
-5.188559185
-4.750421428
3.145052614
-2.494400182
-1.68887087
-1.288198028
-3.645719717
5.264797726
3.057610601
-1.536084036
5.834383462
3.42029993
-1.351310394
-3.734293089
-1.958015181
-6.862496608
-8.398996888
3.244517893
-2.943756802
4.171138937
2.369499189
2.514074057
-1.132092159
-4.902613423
-4.477429818
0.237505466
-0.085262372
9.956391928
-4.003052322
-1.382105257
-7.956560747
2.560175495
-6.746427465
-0.359621896
-2.879220603
-3.90751005
-1.041105723
-8.010561238
0.516171291
2.299259995
4.659417552
9.383155664
-0.474691855
-5.359187553
-0.112215465
4.978460865
2.632061151
0.464316498
-0.184409194
0.570108914
-3.03832023
6.338728843
6.67188647
-9.638778101
2.125413064
-4.845347613
0.239428215
5.744719076
2.201673162
-0.202866721
-2.787948839
-4.341149146
3.431826068
-4.446099654
-6.330075103
-3.248218099
-2.183903007
-4.537499463
-0.122099102
-10.87410825
11.30038206
0.122001944
-3.024706483
-5.748639619
7.157584947
-10.47142395
1.574381913
6.909815887
-7.849196686
3.834184251
-0.16586321
4.152004886
0.131163615
-1.155325244
0.416382403
-5.901271314
