Returns
-5.01057604
-7.622014891
-5.092884976
17.95593127
0.287593747
7.011384571
7.758548654
0.801380192
-6.627964225
11.42506752
2.11481741
5.691884426
2.418881726
-0.84955304
-3.753579818
2.118579167
-1.848466289
3.040695532
-3.988463377
-2.832129913
2.971746575
1.591324577
4.069873088
2.997410344
-0.012642273
2.168735728
-0.18913032
-5.250370031
5.806793212
2.845575636
6.40706442
-0.928636931
4.218498748
-2.480160016
5.038173693
3.979434329
5.024048649
2.334948639
2.81892367
0.394945386
-7.507027519
-0.722788303
-0.169133169
3.262414232
2.539563399
4.132765898
0.711299757
4.571725901
2.678441369
-0.736278635
3.516666832
5.819184328
4.442244538
1.47945508
-5.075941541
0.575502259
2.939829135
2.834197579
-2.697978841
2.061151126
-16.36603835
-1.193545138
-3.222666466
5.103173917
0.444248182
-9.741979743
-0.077891771
-0.49762366
-10.95967982
-15.86523173
-9.444057385
2.930588673
-10.5797278
-12.55231264
5.636630335
14.50984124
0.947939011
-2.588007578
10.05904996
2.872560169
3.83313517
-4.997796248
3.270995404
5.740338327
-6.111903873
-0.417159776
9.513807063
-0.924787258
-4.75144553
-0.118673267
2.9004549
-3.63614883
5.291280589
5.725113943
1.338619389
3.753697326
1.774431259
2.677812787
-3.126368088
5.608617604
-4.893904283
1.067845122
-3.095230543
-20.74841007
-5.521953809
11.05048501
-0.739973236
-3.142961527
8.893271283
5.900857115
1.318694409
-3.643975206
-9.297668155
1.962473953
5.482454335
2.746820103
3.444290949
0.909102604
2.206401282
2.585183941
2.064535862
-0.241128162
0.72786714
0.2431044
3.641082966
-4.600638568
4.167744092
-1.937582903
5.688329645
5.11716195
4.014019725
1.549903947
-3.10346097
4.084789026
-1.548367429
-0.187439517
1.697571719
-1.044858119
-4.356304619
0.667654022
-0.110866421
-1.221994387
6.672630195
-1.539876099
8.550934669
6.461278894
4.646060787
-4.806323133
-2.011329581
-4.281517538
3.494947555
-9.208835615
-6.003948017
11.1317666
4.500073387
-5.497918472
-9.170961396
-3.07150646
4.657859985
0.140598788
0.45159775
-5.777845383
6.475319976
2.387915517
-0.509806458
0.959469577
-0.485983791
7.311208043
0.638574229
2.103151183
3.467910538
0.983089308
-0.096836426
-2.652864891
