Date,Open,High,Low,Close,Volume,Adj Close
2008-01-24,362.02,368.31,359.16,362.45,000,362.45
2008-01-23,350.52,362.16,342.40,362.03,000,362.03
2008-01-22,350.60,356.32,339.99,350.52,000,350.52
2008-01-18,353.36,358.66,347.19,350.60,000,350.60
2008-01-17,362.86,365.35,353.06,353.37,000,353.37
2008-01-16,361.35,367.28,357.67,362.88,000,362.88
2008-01-15,368.65,368.65,360.13,361.35,000,361.35
2008-01-14,364.53,369.77,364.53,368.65,000,368.65
2008-01-11,372.09,372.09,363.77,364.54,000,364.54
2008-01-10,369.02,375.14,363.37,372.11,000,372.11
2008-01-09,365.39,369.11,358.09,369.02,000,369.02
2008-01-08,375.06,380.06,365.13,365.17,000,365.17
2008-01-07,373.67,378.48,370.29,375.09,000,375.09
2008-01-04,386.18,386.18,373.27,373.67,000,373.67
2008-01-03,390.40,393.08,385.77,386.18,000,386.18
2008-01-02,395.13,396.80,387.70,390.41,000,390.41
2007-12-31,398.01,398.01,392.62,395.14,000,395.14
2007-12-28,398.22,402.95,398.01,398.01,000,398.01
2007-12-27,408.81,408.81,398.17,398.22,000,398.22
2007-12-26,408.60,410.52,404.97,408.91,000,408.91
2007-12-24,404.35,408.85,404.35,408.65,000,408.65
2007-12-21,394.97,404.36,394.97,404.35,000,404.35
2007-12-20,389.76,395.09,387.47,394.98,000,394.98
2007-12-19,389.14,391.01,386.81,389.78,000,389.78
2007-12-18,383.20,389.59,380.35,389.15,000,389.15
2007-12-17,390.33,390.33,383.20,383.20,000,383.20
2007-12-14,398.68,398.68,390.07,390.33,000,390.33
2007-12-13,400.22,400.22,394.44,398.70,000,398.70
2007-12-12,398.19,408.71,396.14,400.24,000,400.24
2007-12-11,410.64,412.99,398.02,398.25,000,398.25
2007-12-10,407.73,412.67,407.57,410.66,000,410.66
2007-12-07,408.65,409.15,405.97,407.74,000,407.74
2007-12-06,397.58,408.65,397.17,408.65,000,408.65
2007-12-05,392.29,398.84,392.29,397.59,000,397.59
2007-12-04,395.15,395.15,390.16,392.31,000,392.31
2007-12-03,398.77,399.71,395.07,395.15,000,395.15
2007-11-30,397.00,404.89,397.00,398.77,000,398.77
2007-11-29,398.52,399.47,395.04,397.00,000,397.00
2007-11-28,385.91,398.96,385.91,398.54,000,398.54
2007-11-27,382.59,387.49,382.13,385.94,000,385.94
2007-11-26,392.22,393.28,382.35,382.60,000,382.60
2007-11-23,384.71,394.88,384.71,392.22,000,392.22
2007-11-21,389.58,389.97,383.72,384.71,000,384.71
2007-11-20,389.65,393.69,382.91,389.61,000,389.61
2007-11-19,398.58,398.58,388.26,389.65,000,389.65
2007-11-16,400.11,400.98,394.00,398.58,000,398.58
2007-11-15,404.28,404.28,396.37,400.11,000,400.11
2007-11-14,407.91,410.44,403.06,404.28,000,404.28
2007-11-13,396.67,408.19,396.67,407.91,000,407.91
2007-11-12,399.92,405.10,396.05,396.70,000,396.70
2007-11-09,404.78,404.78,396.35,399.92,000,399.92
2007-11-08,401.77,405.25,395.80,404.78,000,404.78
2007-11-07,415.23,415.23,401.55,401.77,000,401.77
2007-11-06,409.66,415.33,406.79,415.24,000,415.24
2007-11-05,413.87,413.87,406.38,409.66,000,409.66
2007-11-02,413.22,416.24,409.15,413.87,000,413.87
2007-11-01,431.00,431.00,412.56,413.24,000,413.24
2007-10-31,425.41,432.30,424.43,431.00,000,431.00
2007-10-30,427.84,427.92,424.35,425.41,000,425.41
2007-10-29,427.96,430.76,425.82,427.86,000,427.86
2007-10-26,420.36,428.18,420.36,428.03,000,428.03
2007-10-25,422.33,425.79,416.89,420.36,000,420.36
2007-10-24,425.54,425.54,414.14,422.34,000,422.34
2007-10-23,421.44,425.55,419.17,425.54,000,425.54
2007-10-22,415.48,422.00,410.30,421.44,000,421.44
2007-10-19,428.21,428.23,415.47,415.48,000,415.48
2007-10-18,428.78,430.45,425.87,428.22,000,428.22
2007-10-17,428.92,433.76,425.75,428.80,000,428.80
2007-10-16,432.81,432.81,428.91,428.92,000,428.92
2007-10-15,438.67,439.88,431.46,432.81,000,432.81
2007-10-12,435.75,440.47,435.75,438.68,000,438.68
2007-10-11,440.97,444.80,434.60,435.75,000,435.75
2007-10-10,441.86,441.95,438.43,440.99,000,440.99
2007-10-09,439.24,442.56,437.96,441.87,000,441.87
2007-10-08,442.34,442.49,438.46,439.24,000,439.24
2007-10-05,434.38,443.63,434.38,442.34,000,442.34
2007-10-04,433.39,435.04,431.89,434.40,000,434.40
2007-10-03,436.47,436.47,432.00,433.39,000,433.39
2007-10-02,433.08,436.57,433.08,436.48,000,436.48
2007-10-01,423.43,433.87,423.35,433.09,000,433.09
2007-09-28,427.35,428.38,422.66,423.43,000,423.43
2007-09-27,425.58,427.79,425.58,427.35,000,427.35
2007-09-26,422.46,427.43,422.46,425.59,000,425.59
2007-09-25,424.12,424.12,419.62,422.55,000,422.55
2007-09-24,427.94,429.07,423.16,424.13,000,424.13
2007-09-21,427.57,430.49,427.57,427.94,000,427.94
2007-09-20,430.89,430.89,425.61,427.57,000,427.57
2007-09-19,425.59,433.94,425.59,430.90,000,430.90
2007-09-18,410.26,425.60,409.89,425.60,000,425.60
2007-09-17,414.05,414.05,409.68,410.27,000,410.27
2007-09-14,411.96,414.05,408.04,414.05,000,414.05
2007-09-13,411.17,415.29,409.71,411.98,000,411.98
2007-09-12,412.98,414.26,410.74,411.18,000,411.18
2007-09-11,406.35,413.23,406.35,413.05,000,413.05
2007-09-10,409.27,411.60,401.34,406.36,000,406.36
2007-09-07,417.63,417.63,407.76,409.28,000,409.28
2007-09-06,416.75,419.14,414.21,417.64,000,417.64
2007-09-05,420.51,420.51,414.92,416.76,000,416.76
2007-09-04,417.60,424.08,416.88,420.51,000,420.51
2007-08-31,412.32,419.08,412.32,417.61,000,417.61
2007-08-30,413.92,416.77,410.41,412.32,000,412.32
2007-08-29,404.70,414.42,404.70,413.92,000,413.92
2007-08-28,415.95,415.95,404.72,404.73,000,404.73
2007-08-27,420.45,420.45,415.19,415.95,000,415.95
2007-08-24,414.49,420.45,414.07,420.45,000,420.45
2007-08-23,419.37,421.30,413.43,414.50,000,414.50
2007-08-22,414.44,420.34,414.44,419.39,000,419.39
2007-08-21,413.56,416.08,411.76,414.45,000,414.45
2007-08-20,412.35,415.23,408.37,413.57,000,413.57
2007-08-17,403.07,418.45,403.07,412.35,000,412.35
2007-08-16,396.34,403.08,387.48,403.07,000,403.07
2007-08-15,402.17,407.84,395.91,396.35,000,396.35
2007-08-14,409.85,412.26,402.17,402.17,000,402.17
2007-08-13,413.36,419.29,409.86,409.86,000,409.86
2007-08-10,409.26,417.80,400.96,413.39,000,413.39
2007-08-09,414.98,414.98,406.65,409.26,000,409.26
2007-08-08,408.77,420.76,408.77,412.12,000,412.12
2007-08-07,405.91,409.32,401.02,408.78,000,408.78
2007-08-06,400.49,406.00,394.83,405.92,000,405.92
2007-08-03,414.95,415.15,399.90,400.49,000,400.49
2007-08-02,410.95,415.46,410.95,414.95,000,414.95
2007-08-01,410.20,412.57,404.78,410.97,000,410.97
2007-07-31,413.86,419.19,409.83,410.20,000,410.20
2007-07-30,410.02,415.58,406.73,413.86,000,413.86
2007-07-27,416.29,418.59,409.80,410.05,000,410.05
2007-07-26,426.83,426.83,411.29,416.35,000,416.35
2007-07-25,426.96,431.00,422.25,426.84,000,426.84
2007-07-24,437.73,437.73,425.74,426.97,000,426.97
2007-07-23,437.75,441.03,437.73,437.74,000,437.74
2007-07-20,445.19,445.19,434.87,437.75,000,437.75
2007-07-19,441.49,445.57,441.49,445.19,000,445.19
2007-07-18,443.08,443.08,436.89,441.49,000,441.49
2007-07-17,442.10,445.82,442.10,443.08,000,443.08
2007-07-16,444.92,445.41,441.36,442.12,000,442.12
2007-07-13,443.75,445.33,442.36,444.90,000,444.90
2007-07-12,436.23,443.76,436.23,443.76,000,443.76
2007-07-11,433.87,436.54,432.74,436.25,000,436.25
2007-07-10,441.63,441.63,433.86,433.87,000,433.87
2007-07-09,440.19,442.09,439.17,441.63,000,441.63
2007-07-06,439.81,441.36,437.84,440.19,000,440.19
2007-07-05,438.60,440.07,436.34,439.83,000,439.83
2007-07-03,437.52,439.30,437.52,438.60,000,438.60
2007-07-02,432.30,437.57,432.30,437.53,000,437.53
2007-06-29,434.17,437.94,431.51,432.31,000,432.31
2007-06-28,433.72,437.77,433.64,434.18,000,434.18
2007-06-27,427.51,433.86,425.00,433.73,000,433.73
2007-06-26,429.80,431.55,426.69,427.60,000,427.60
2007-06-25,432.74,434.42,428.36,429.81,000,429.81
2007-06-22,436.55,436.55,430.70,432.75,000,432.75
2007-06-21,435.14,436.97,431.13,436.56,000,436.56
2007-06-20,440.75,442.20,435.01,435.23,000,435.23
2007-06-19,439.35,441.39,436.64,440.77,000,440.77
2007-06-18,440.39,440.98,437.28,439.35,000,439.35
2007-06-15,435.03,441.94,435.03,440.30,000,440.30
2007-06-14,431.85,436.77,431.85,435.03,000,435.03
2007-06-13,426.43,432.69,426.43,431.85,000,431.85
2007-06-12,431.64,431.72,425.64,426.52,000,426.52
2007-06-11,432.23,433.68,429.42,431.65,000,431.65
2007-06-08,427.75,432.64,425.96,432.24,000,432.24
2007-06-07,435.97,435.97,427.76,427.76,000,427.76
2007-06-06,440.71,440.71,433.95,435.99,000,435.99
2007-06-05,444.30,444.30,438.86,440.72,000,440.72
2007-06-04,443.30,444.31,441.20,444.30,000,444.30
2007-06-01,439.91,444.69,439.91,443.30,000,443.30
2007-05-31,437.87,441.05,437.87,439.92,000,439.92
2007-05-30,434.88,437.89,432.03,437.87,000,437.87
2007-05-29,431.14,435.52,431.14,434.91,000,434.91
2007-05-25,427.95,432.24,427.95,431.16,000,431.16
2007-05-24,434.21,437.09,426.89,427.95,000,427.95
2007-05-23,436.28,439.37,433.95,434.22,000,434.22
2007-05-22,433.21,436.67,432.52,436.31,000,436.31
2007-05-21,428.19,434.76,427.78,433.22,000,433.22
2007-05-18,425.02,429.17,423.88,428.20,000,428.20
2007-05-17,426.83,426.83,423.57,425.02,000,425.02
2007-05-16,424.16,426.84,422.30,426.84,000,426.84
2007-05-15,427.62,430.31,423.91,424.17,000,424.17
2007-05-14,430.59,431.85,426.70,427.62,000,427.62
2007-05-11,425.69,430.67,425.69,430.60,000,430.60
2007-05-10,433.45,433.45,425.66,425.69,000,425.69
2007-05-09,431.15,434.57,429.14,433.45,000,433.45
2007-05-08,431.76,431.76,426.47,431.15,000,431.15
2007-05-07,431.73,433.00,431.23,431.77,000,431.77
2007-05-04,429.68,431.72,429.50,431.72,000,431.72
2007-05-03,429.54,430.66,427.97,429.69,000,429.69
2007-05-02,422.78,430.30,422.78,429.57,000,429.57
2007-05-01,420.83,423.44,418.46,422.78,000,422.78
2007-04-30,428.25,428.46,420.76,420.83,000,420.83
2007-04-27,429.41,429.41,426.69,428.25,000,428.25
2007-04-26,428.52,430.40,426.23,429.43,000,429.43
2007-04-25,425.44,429.83,425.44,428.57,000,428.57
2007-04-24,425.89,426.80,422.65,425.45,000,425.45
2007-04-23,426.43,427.56,424.98,425.89,000,425.89
2007-04-20,421.57,426.43,421.57,426.43,000,426.43
2007-04-19,423.23,423.50,419.44,421.57,000,421.57
2007-04-18,425.26,425.26,422.57,423.23,000,423.23
2007-04-17,426.46,426.66,423.85,425.27,000,425.27
2007-04-16,420.93,426.48,420.93,426.48,000,426.48
2007-04-13,418.97,420.93,417.42,420.93,000,420.93
2007-04-12,416.12,418.97,413.30,418.97,000,418.97
2007-04-11,419.18,419.34,414.49,416.14,000,416.14
2007-04-10,417.65,419.80,417.45,419.20,000,419.20
2007-04-09,418.17,418.69,416.81,417.65,000,417.65
2007-04-05,417.17,418.55,416.84,418.17,000,418.17
2007-04-04,417.32,417.65,415.57,417.18,000,417.18
2007-04-03,413.74,418.03,413.74,417.33,000,417.33
2007-04-02,411.91,413.77,411.38,413.76,000,413.76
2007-03-30,412.04,414.27,409.44,411.92,000,411.92
2007-03-29,410.60,413.26,408.25,412.05,000,412.05
2007-03-28,412.33,412.33,408.17,410.63,000,410.63
2007-03-27,415.51,415.51,411.26,412.41,000,412.41
2007-03-26,416.16,417.21,412.56,415.52,000,415.52
2007-03-23,414.56,416.37,414.35,416.16,000,416.16
2007-03-22,413.69,414.76,412.40,414.56,000,414.56
2007-03-21,407.29,414.48,406.67,413.70,000,413.70
2007-03-20,404.01,407.31,403.11,407.31,000,407.31
2007-03-19,399.88,405.16,399.88,404.01,000,404.01
2007-03-16,401.56,402.25,398.53,399.88,000,399.88
2007-03-15,397.64,401.57,397.57,401.57,000,401.57
2007-03-14,394.55,398.34,390.76,397.64,000,397.64
2007-03-13,403.78,403.78,394.05,394.55,000,394.55
2007-03-12,402.14,404.35,401.30,403.83,000,403.83
2007-03-09,400.49,403.49,399.97,402.15,000,402.15
2007-03-08,397.42,403.03,397.42,400.49,000,400.49
2007-03-07,397.72,400.04,396.20,397.43,000,397.43
2007-03-06,389.75,399.40,389.75,397.74,000,397.74
2007-03-05,397.06,397.95,389.75,389.75,000,389.75
2007-03-02,404.33,404.33,396.97,397.06,000,397.06
2007-03-01,405.52,406.97,395.78,404.34,000,404.34
2007-02-28,405.29,407.60,401.22,405.53,000,405.53
2007-02-27,420.00,420.00,404.25,405.30,000,405.30
2007-02-26,421.46,422.95,417.65,420.02,000,420.02
2007-02-23,422.68,422.68,419.78,421.47,000,421.47
2007-02-22,422.46,423.35,419.70,422.69,000,422.69
2007-02-21,421.17,422.49,419.57,422.49,000,422.49
2007-02-20,417.35,421.78,414.76,421.18,000,421.18
2007-02-16,415.92,417.47,413.68,417.35,000,417.35
2007-02-15,415.11,416.89,413.99,415.93,000,415.93
2007-02-14,413.65,416.61,413.45,415.12,000,415.12
2007-02-13,410.26,413.66,410.26,413.66,000,413.66
2007-02-12,411.58,411.83,408.93,410.29,000,410.29
2007-02-09,415.88,416.12,410.11,411.58,000,411.58
2007-02-08,416.44,416.44,413.98,415.88,000,415.88
2007-02-07,413.85,416.45,413.55,416.45,000,416.45
2007-02-06,411.78,413.85,410.92,413.85,000,413.85
2007-02-05,413.62,413.91,411.14,411.78,000,411.78
2007-02-02,412.58,414.06,412.01,413.62,000,413.62
2007-02-01,408.00,412.61,408.00,412.61,000,412.61
2007-01-31,405.70,409.18,403.37,408.01,000,408.01
2007-01-30,402.95,405.77,402.48,405.70,000,405.70
2007-01-29,401.17,404.19,400.58,402.96,000,402.96
2007-01-26,399.65,401.60,397.00,401.21,000,401.21
2007-01-25,404.00,404.40,398.62,399.65,000,399.65
2007-01-24,400.11,404.09,400.11,404.00,000,404.00
2007-01-23,395.91,401.47,395.74,400.12,000,400.12
2007-01-22,399.62,399.69,394.99,395.91,000,395.91
2007-01-19,396.48,399.75,395.64,399.62,000,399.62
2007-01-18,401.00,401.00,395.68,396.48,000,396.48
2007-01-17,401.44,402.74,400.60,401.01,000,401.01
2007-01-16,402.61,404.72,400.63,401.46,000,401.46
2007-01-12,399.67,402.61,399.20,402.61,000,402.61
2007-01-11,395.11,400.67,395.11,399.67,000,399.67
2007-01-10,393.92,395.48,392.32,395.11,000,395.11
2007-01-09,394.51,395.18,390.18,395.08,000,395.08
2007-01-08,393.69,395.25,390.86,394.51,000,394.51
2007-01-05,399.78,399.78,392.98,393.70,000,393.70
2007-01-04,399.20,400.59,395.35,399.78,000,399.78
2007-01-03,400.00,403.36,395.25,399.20,000,399.20
2006-12-29,403.56,404.05,399.80,400.02,000,400.02
2006-12-28,404.92,405.50,403.10,403.56,000,403.56
2006-12-27,400.23,404.98,400.23,404.92,000,404.92
2006-12-26,396.95,400.83,396.78,400.37,000,400.37
2006-12-22,398.72,398.75,395.97,396.96,000,396.96
2006-12-21,400.29,402.47,397.55,398.73,000,398.73
2006-12-20,398.78,402.04,398.78,400.29,000,400.29
2006-12-19,398.22,399.69,394.96,398.79,000,398.79
2006-12-18,403.07,404.51,397.73,398.23,000,398.23
2006-12-15,404.02,405.66,402.85,403.07,000,403.07
2006-12-14,401.67,406.39,401.67,404.02,000,404.02
2006-12-13,401.71,403.61,400.52,401.69,000,401.69
2006-12-12,403.79,404.00,399.81,401.77,000,401.77
2006-12-11,403.98,405.13,402.60,403.80,000,403.80
2006-12-08,404.35,406.03,401.02,403.98,000,403.98
2006-12-07,406.29,407.09,403.57,404.36,000,404.36
2006-12-06,406.46,407.27,404.29,406.30,000,406.30
2006-12-05,404.88,407.54,404.88,406.47,000,406.47
2006-12-04,398.69,405.34,398.69,404.88,000,404.88
2006-12-01,400.49,400.95,394.80,398.71,000,398.71
2006-11-30,399.40,402.14,397.52,400.50,000,400.50
2006-11-29,394.27,399.73,394.27,399.40,000,399.40
2006-11-28,393.35,394.92,391.44,394.30,000,394.30
2006-11-27,402.51,402.51,393.17,393.37,000,393.37
2006-11-24,402.70,403.54,400.20,402.51,000,402.51
2006-11-22,402.34,403.61,401.61,402.71,000,402.71
2006-11-21,400.86,402.59,400.20,402.37,000,402.37
2006-11-20,399.85,401.62,398.85,400.87,000,400.87
2006-11-17,400.99,400.99,397.69,399.86,000,399.86
2006-11-16,402.31,402.87,400.61,400.99,000,400.99
2006-11-15,399.13,403.70,398.93,402.31,000,402.31
2006-11-14,393.07,399.14,391.71,399.13,000,399.13
2006-11-13,391.65,393.57,390.48,393.07,000,393.07
2006-11-10,388.91,391.69,388.28,391.69,000,391.69
2006-11-09,392.35,392.83,387.49,388.91,000,388.91
2006-11-08,389.75,393.19,388.19,392.35,000,392.35
2006-11-07,388.81,393.05,388.45,389.76,000,389.76
2006-11-06,383.72,389.73,383.72,388.81,000,388.81
2006-11-03,382.61,385.38,381.13,383.72,000,383.72
2006-11-02,383.78,384.10,380.80,382.61,000,382.61
2006-11-01,389.94,391.70,383.61,383.80,000,383.80
2006-10-31,392.06,392.54,387.76,389.94,000,389.94
2006-10-30,390.55,392.91,387.97,392.07,000,392.07
2006-10-27,395.38,395.38,390.01,390.56,000,390.56
2006-10-26,392.10,395.42,389.86,395.42,000,395.42
2006-10-25,389.28,392.38,388.95,392.10,000,392.10
2006-10-24,388.50,389.57,386.81,389.29,000,389.29
2006-10-23,387.59,390.19,385.05,388.50,000,388.50
2006-10-20,390.17,390.41,386.49,387.59,000,387.59
2006-10-19,388.54,391.00,387.17,390.17,000,390.17
2006-10-18,389.84,392.85,387.52,388.52,000,388.52
2006-10-17,392.82,392.82,387.08,389.86,000,389.86
2006-10-16,388.79,392.89,388.79,392.83,000,392.83
2006-10-13,386.48,389.55,385.83,388.79,000,388.79
2006-10-12,379.18,386.50,379.18,386.48,000,386.48
2006-10-11,380.66,381.54,376.56,379.19,000,379.19
2006-10-10,379.81,381.71,378.81,380.68,000,380.68
2006-10-09,377.37,380.57,375.72,379.81,000,379.81
2006-10-06,379.34,379.34,375.19,377.37,000,377.37
2006-10-05,374.98,379.54,374.70,379.34,000,379.34
2006-10-04,367.98,375.05,367.03,375.01,000,375.01
2006-10-03,368.16,369.90,364.80,367.99,000,367.99
2006-10-02,371.78,371.87,367.33,368.16,000,368.16
2006-09-29,375.56,376.31,371.68,371.78,000,371.78
2006-09-28,376.14,377.84,373.41,375.56,000,375.56
2006-09-27,374.89,377.19,374.40,376.16,000,376.16
2006-09-26,373.12,375.89,372.33,375.05,000,375.05
2006-09-25,369.08,373.93,366.64,373.12,000,373.12
2006-09-22,372.81,372.81,366.62,369.08,000,369.08
2006-09-21,376.06,377.79,371.44,372.81,000,372.81
2006-09-20,372.38,377.67,372.38,376.07,000,376.07
2006-09-19,374.15,374.30,367.63,372.28,000,372.28
2006-09-18,373.91,376.29,372.67,374.15,000,374.15
2006-09-15,372.69,375.76,372.49,374.06,000,374.06
2006-09-14,374.76,374.76,371.31,372.69,000,372.69
2006-09-13,371.24,374.98,371.02,374.76,000,374.76
2006-09-12,363.25,372.04,363.25,371.29,000,371.29
2006-09-11,364.14,365.19,359.73,363.25,000,363.25
2006-09-08,363.23,364.76,362.83,364.15,000,364.15
2006-09-07,365.19,366.60,362.07,363.23,000,363.23
2006-09-06,372.74,372.74,365.21,365.21,000,365.21
2006-09-05,369.85,372.95,369.77,372.76,000,372.76
2006-09-01,368.82,371.50,368.07,369.85,000,369.85
2006-08-31,368.77,370.40,368.44,368.82,000,368.82
2006-08-30,367.29,369.72,366.47,368.94,000,368.94
2006-08-29,363.79,367.44,361.78,367.31,000,367.31
2006-08-28,360.53,364.50,360.10,363.80,000,363.80
2006-08-25,360.28,362.66,359.16,360.53,000,360.53
2006-08-24,360.91,361.79,357.63,360.28,000,360.28
2006-08-23,366.08,367.50,360.01,360.92,000,360.92
2006-08-22,365.12,366.85,364.15,366.10,000,366.10
2006-08-21,368.46,368.46,363.72,365.12,000,365.12
2006-08-18,368.02,368.83,364.88,368.46,000,368.46
2006-08-17,367.35,369.61,366.28,368.02,000,368.02
2006-08-16,362.05,367.88,362.02,367.36,000,367.36
2006-08-15,354.42,362.08,354.42,362.06,000,362.06
2006-08-14,353.51,359.06,353.51,354.43,000,354.43
2006-08-11,356.57,356.58,352.14,353.52,000,353.52
2006-08-10,354.46,357.74,351.08,356.61,000,356.61
2006-08-09,357.67,361.19,353.99,354.46,000,354.46
2006-08-08,360.87,363.90,356.96,357.67,000,357.67
2006-08-07,363.78,363.78,359.13,360.87,000,360.87
2006-08-04,365.11,371.29,360.53,363.79,000,363.79
2006-08-03,360.97,366.20,357.57,365.11,000,365.11
2006-08-02,358.22,363.14,358.22,360.99,000,360.99
2006-08-01,361.71,363.44,356.15,358.23,000,358.23
2006-07-31,361.71,363.44,360.11,362.82,000,362.82
2006-07-28,354.71,362.05,354.71,361.71,000,361.71
2006-07-27,359.16,362.83,354.06,354.74,000,354.74
2006-07-26,361.21,361.68,355.10,359.21,000,359.21
2006-07-25,357.53,362.85,356.66,361.23,000,361.23
2006-07-24,348.69,357.53,348.69,357.53,000,357.53
2006-07-21,354.21,354.21,346.81,348.69,000,348.69
2006-07-20,364.06,365.33,354.03,354.21,000,354.21
2006-07-19,353.91,364.57,353.71,364.06,000,364.06
2006-07-18,352.47,356.83,348.92,353.91,000,353.91
2006-07-17,355.53,357.13,352.05,352.47,000,352.47
2006-07-14,358.78,358.78,351.72,355.53,000,355.53
2006-07-13,365.82,365.82,358.25,358.78,000,358.78
2006-07-12,372.15,372.30,365.68,365.83,000,365.83
2006-07-11,369.94,372.17,365.65,372.17,000,372.17
2006-07-10,369.78,373.17,368.67,369.94,000,369.94
2006-07-07,375.13,375.19,369.23,369.78,000,369.78
2006-07-06,374.12,378.11,373.25,375.13,000,375.13
2006-07-05,378.82,378.82,371.10,374.14,000,374.14
2006-07-03,375.96,378.84,375.45,378.83,000,378.83
2006-06-30,373.05,375.99,370.96,375.97,000,375.97
2006-06-29,360.70,373.05,360.70,373.05,000,373.05
2006-06-28,359.68,361.16,356.77,360.70,000,360.70
2006-06-27,365.59,367.41,359.17,359.83,000,359.83
2006-06-26,361.71,365.68,361.71,365.60,000,365.60
2006-06-23,360.40,363.74,357.98,361.72,000,361.72
2006-06-22,361.43,361.56,358.02,360.40,000,360.40
2006-06-21,355.04,362.87,355.02,361.43,000,361.43
2006-06-20,356.72,359.33,354.95,355.04,000,355.04
2006-06-19,362.66,363.55,355.72,356.73,000,356.73
2006-06-16,365.45,365.58,360.90,362.67,000,362.67
2006-06-15,354.40,366.60,354.40,365.46,000,365.46
2006-06-14,352.76,355.65,350.70,354.41,000,354.41
2006-06-13,357.18,361.28,351.99,352.77,000,352.77
2006-06-12,366.21,366.45,357.23,357.23,000,357.23
2006-06-09,368.04,371.84,365.00,366.22,000,366.22
2006-06-08,368.53,368.53,357.48,368.04,000,368.04
2006-06-07,370.25,374.83,367.89,368.54,000,368.54
2006-06-06,372.76,373.51,366.58,370.28,000,370.28
2006-06-05,383.43,383.43,372.43,372.76,000,372.76
2006-06-02,382.94,385.59,380.47,383.44,000,383.44
2006-06-01,376.31,382.95,376.15,382.95,000,382.95
2006-05-31,371.32,376.32,371.32,376.31,000,376.31
2006-05-30,380.62,380.62,371.31,371.34,000,371.34
2006-05-26,379.33,381.70,378.59,380.64,000,380.64
2006-05-25,373.08,379.34,373.08,379.34,000,379.34
2006-05-24,372.76,375.16,364.44,373.09,000,373.09
2006-05-23,374.91,380.81,372.46,372.78,000,372.78
2006-05-22,377.68,377.68,370.26,374.94,000,374.94
2006-05-19,376.01,379.34,372.14,377.68,000,377.68
2006-05-18,379.62,382.50,375.99,376.01,000,376.01
2006-05-17,385.44,385.44,379.08,379.62,000,379.62
2006-05-16,384.96,387.56,383.60,385.45,000,385.45
2006-05-15,386.68,386.68,380.96,384.96,000,384.96
2006-05-12,394.13,394.13,386.09,386.69,000,386.69
2006-05-11,403.18,403.29,394.13,394.13,000,394.13
2006-05-10,404.72,404.72,401.50,403.21,000,403.21
2006-05-09,404.89,405.45,404.04,404.72,000,404.72
2006-05-08,404.47,405.44,403.02,404.89,000,404.89
2006-05-05,400.37,405.94,400.37,404.47,000,404.47
2006-05-04,396.71,400.39,396.71,400.37,000,400.37
2006-05-03,396.57,397.59,394.23,396.71,000,396.71
2006-05-02,394.02,396.74,393.14,396.57,000,396.57
2006-05-01,394.58,397.79,393.58,394.02,000,394.02
2006-04-28,392.74,396.96,391.45,394.58,000,394.58
2006-04-27,395.15,397.06,389.85,392.74,000,392.74
2006-04-26,395.15,399.51,394.91,395.15,000,395.15
2006-04-25,396.68,397.02,393.12,395.15,000,395.15
2006-04-24,399.06,399.06,395.28,396.68,000,396.68
2006-04-21,400.46,402.14,397.68,399.06,000,399.06
2006-04-20,401.51,401.52,396.30,400.46,000,400.46
2006-04-19,397.39,401.51,397.39,401.51,000,401.51
2006-04-18,387.76,397.69,387.76,397.39,000,397.39
2006-04-17,387.56,389.14,385.31,387.76,000,387.76
2006-04-13,386.62,388.98,384.01,387.56,000,387.56
2006-04-12,384.76,387.17,384.37,386.62,000,386.62
2006-04-11,389.65,391.27,383.79,384.74,000,384.74
2006-04-10,391.01,392.77,388.44,389.65,000,389.65
2006-04-07,395.79,398.33,390.22,391.01,000,391.01
2006-04-06,396.21,396.28,393.31,395.79,000,395.79
2006-04-05,394.52,396.47,392.60,396.21,000,396.21
2006-04-04,392.34,395.29,391.14,394.52,000,394.52
2006-04-03,395.67,397.41,391.91,392.34,000,392.34
2006-03-31,393.21,394.85,391.96,394.83,000,394.83
2006-03-30,393.88,395.74,391.35,393.21,000,393.21
2006-03-29,388.33,393.88,388.33,393.88,000,393.88
2006-03-28,389.69,391.69,387.50,388.33,000,388.33
2006-03-27,389.90,389.97,388.03,389.69,000,389.69
2006-03-24,387.82,389.94,387.11,389.90,000,389.90
2006-03-23,386.53,387.83,385.04,387.82,000,387.82
2006-03-22,382.04,386.79,381.20,386.53,000,386.53
2006-03-21,385.16,387.72,381.74,382.04,000,382.04
2006-03-20,385.03,385.81,383.31,385.16,000,385.16
2006-03-17,384.03,385.15,383.11,385.03,000,385.03
2006-03-16,382.76,386.34,382.76,384.03,000,384.03
2006-03-15,379.80,382.76,378.97,382.76,000,382.76
2006-03-14,375.63,379.85,374.35,379.80,000,379.80
2006-03-13,374.76,378.27,374.76,375.63,000,375.63
2006-03-10,370.23,374.76,368.80,374.76,000,374.76
2006-03-09,371.84,373.97,369.90,370.23,000,370.23
2006-03-08,371.49,372.83,367.82,371.84,000,371.84
2006-03-07,376.10,376.10,370.22,371.49,000,371.49
2006-03-06,380.28,380.30,375.05,376.10,000,376.10
2006-03-03,381.58,383.72,379.75,380.28,000,380.28
2006-03-02,382.06,383.31,379.80,381.58,000,381.58
2006-03-01,376.76,382.06,376.76,382.06,000,382.06
2006-02-28,381.29,381.29,376.08,376.76,000,376.76
2006-02-27,380.00,383.01,379.96,381.29,000,381.29
