year	quarter	600536DebtCapc	600536OperCapc	600536DeveCapc	600536EarnCapc	600764DebtCapc	600764OperCapc	600764DeveCapc	600764EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2005	1	0.1696721	-3.293999922	-1.726756254	-0.043735839	-3.137044238	16.439726	-4.2564406	-0.301757088	2.53	8.28	5.22	14.30920461
2005	2	-1.5190321	-0.899567465	6.836860933	0.012582575	-3.293963002	15.790824	-3.7613379	-0.45659307	2.43	8.28	5.22	14.8707352
2005	3	-2.3291136	0.991235537	-0.172467202	0.080966908	-2.219274114	15.064288	-3.9713879	-0.525847272	2.1	8.13	5.22	17.19476822
2005	4	-4.9393619	4.589872279	1.924271098	0.237978538	-3.001779438	13.662374	6.0734034	-1.152840109	1.83	8.07	5.22	18.09123087
2006	1	-3.2319145	-3.777304132	-1.538622	-0.020867231	-1.193864094	16.06661	-4.2512815	0.052580117	1.5	8.05	5.22	17.51718278
2006	2	-11.5962943	-1.820770056	1.517603515	0.056608116	-1.40793377	15.236326	-2.2282158	-0.151959773	1.23	8.01	5.4	17.38256767
2006	3	-7.5791269	0.001299391	-0.85543432	0.111443121	-1.344996668	14.405188	-3.5491316	-0.335512793	1.23	7.96	5.52	16.32614112
2006	4	-9.1972801	3.092731849	1.116974382	0.238292815	1.686037963	12.03226	-9.8923597	0.526758228	1.37	7.86	5.58	15.60622221
2007	1	-9.7085494	-3.618454307	-1.427773192	-0.008456402	-2.543975146	13.994046	-5.1431477	0.009006996	2.43	7.76	5.61	16.94836817
2007	2	-4.8224789	-1.74263328	1.343256813	0.102469476	-1.046604243	11.887534	-2.7602222	-0.236306856	2.97	7.68	5.79	16.96535471
2007	3	-2.6650539	0.209960241	-0.997141134	0.168188955	-0.360714655	9.324954	-4.3212649	-0.313364457	3.83	7.56	6.24	18.34050682
2007	4	-5.4032043	4.560478533	0.008615814	0.284418323	-0.54036601	4.33748	-1.2256797	-0.574111072	4.6	7.43	6.51	17.87054535
