year	quarter	000748DebtCapc	000748OperCapc	000748DeveCapc	000748EarnCapc	600764DebtCapc	600764OperCapc	600764DeveCapc	600764EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	2	-0.4128398	-0.751738	9.8218892	-0.100077599	-0.141885677	13.889172	-11.8774865	0.038722867	3.5	6.33	6.016667	17.945193
2012	3	7.6661198	2.5905985	2.6125025	0.101719972	0.003425545	12.670576	-4.306663	-0.001275933	2.93	6.35	5.6	19.07042865
2012	4	12.4656309	6.9432075	3.9313076	0.185663758	-1.31704676	3.052354	12.07148	-0.578072283	2.67	6.24	5.6	14.49413194
2013	1	-9.0000079	-3.3388032	6.5062357	-0.211326499	-0.300437249	3.714405	-4.633399	0.107802573	2.36	6.22	5.6	15.57882161
2013	2	7.0032613	-1.2973078	16.8172553	-0.16780293	-0.136085249	-22.527524	-2.9485993	0.04703349	2.4	6.15	5.6	15.26833409
2013	3	106.374651	0.5506247	-1.5377176	0.043384601	-0.104787263	-88.609348	-3.1609074	-0.034086884	2.48	6.13	5.6	14.46348577
2013	4	161.2510688	5.3457751	3.7218289	0.176126404	0.200980092	272.481218	-5.8879473	0.00225386	2.62	6.09	5.6	14.03099259
2014	1	-7.6974288	-3.2827451	4.3733453	-0.209098365	0.773050905	20.900315	-4.7838364	0.171291011	2.33	6.1	5.6	12.865347
2014	2	43.3571791	-1.0703827	-99.2907359	-0.095757059	0.364032647	33.184573	272.9109746	0.049085564	2.22	6.23	5.6	13.79200024
2014	3	-149.4754697	1.0971176	2.712535	0.071212071	0.296283869	42.794938	-3.7817462	-0.045583328	2.21	6.17	5.6	12.62835459
2014	4	179.7326069	4.9874065	3.247917	0.239091575	0.283434639	-74.722605	-5.1417059	-0.059298412	2.04	6.15	5.6	11.6766024
2015	1	-9.3056995	-2.6731578	4.4730521	-0.194767265	-2.203764035	-641.887575	-5.2966033	-0.011399738	1.02	6.24	5.516667	10.52284864
2015	2	-46.0377134	0.1485238	-25.2297207	0.047140764	0.312161558	31.017451	-5.3902669	0.089624656	1.27	6.2	5.1	10.13337373
2015	3	-32.3610018	2.2377996	3.815904	0.1652858	0.442684997	41.810897	-5.0862074	0.078165094	1.39	6.3	4.683333	13.24902758
2015	4	11.7787333	7.0544453	0.7499655	0.441697292	5.152159443	-17.837687	-123.2993348	1.549733094	1.43	6.4	4.35	13.50407781
